,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
2024-10-09 03:00:00,45086.84158434986,40684.615445411255,530913.2815180019,485637.21452565154,3.1460806413277305,0.2558386468684105,-0.6315286833291613,4.062361162435687,-0.016757585700045662,0.14302217035161813,-12.901936843418033,1.8557335309775043,24.92427197160309,25.59555148367895,3.3587572536666714,3.838783348884387,0.7710610514213598,0.2818398072882078,4.8140984745225435,-2.3046749528849073,4.189737925317546,15.201483359942007,3.9453401525038663,-8.85429832962726
2024-10-09 06:00:00,36876.99621775324,44912.64261790525,538377.929611464,526077.2115498923,-0.1840784288481454,0.22142046479400712,0.07515033470563809,5.309949474868931,0.10980232219966012,0.016922305940517714,-15.122902115863846,1.8086410827860226,27.52674113170438,28.369158872179856,-0.032629848716420704,5.181397091467731,-0.21260008962806146,0.3952723009973808,0.4919500050032878,3.2474573891853034,-0.28506037588185984,15.723780215009642,5.466879005131788,-3.7959828337640125
2024-10-09 09:00:00,40494.67964838373,49222.49714695468,541539.4016260729,555782.2941320541,-0.17396821793640388,0.22102505165651476,-0.621879744723796,7.693574101312669,0.39465140231158063,-0.16483231922561156,-16.262154460112864,1.5240364813162457,28.914552337820258,30.157020426361246,-0.32491288406112295,7.193732816916552,0.03660916632724298,0.19584289711071068,6.068554976883347,7.083838784498393,-0.3109854022642268,23.126557399656413,7.833224265992477,-2.7556515428543173
2024-10-09 12:00:00,37667.75421042169,49142.8491954966,669458.7171121443,679088.1292950576,0.6547366943301279,0.1776466780961111,-3.8532097478391014,10.569702162643555,0.06068175634930874,0.06946051440250471,-19.206877117131114,2.337354830491114,36.958503375163126,38.56577768528382,0.5669645521176611,9.66359419289587,0.10934274391509832,-0.12931064216369595,8.798602675163274,5.66258710830017,0.8810443599920287,31.20395284580336,10.193284327981244,-11.0976796326736
2024-10-09 15:00:00,42856.482916949855,46429.38727621885,731589.2194095997,678094.1756713378,3.7939042327719146,0.14272463732740773,-5.00918346704193,7.251568992755741,0.23930667073460046,-0.013738865189372892,-19.193877587378392,1.5196302529169519,42.539430875414176,46.02545493583982,3.5974566280965328,7.0059361823878,1.9437002907981624,0.6149156014244201,8.609473147652865,5.0971090511773625,5.641022490162885,29.018629969301273,7.737498822042126,-8.68327366153726
2024-10-09 18:00:00,79651.680491662,62425.02618626408,855423.3371014462,789185.6848004886,3.5009947326095525,0.20455621516178055,-8.369033101589272,11.060040018136982,0.9103946317512585,0.6624827511616052,-35.50826190144285,3.127175558550126,56.24619622552643,60.01145749610072,2.842871688183382,10.346112716214082,1.4329739370712282,1.093994315244744,5.039581742178744,7.825701530978264,4.228130253091302,45.415882012601315,11.286995367058342,-14.730547147298116
2024-10-09 21:00:00,73808.71995768839,70059.66448550532,840444.1850406606,847129.3287404682,4.62054529349583,0.42847516134029984,-9.571209224816684,12.728783818523544,1.123045055790652,0.21844940323645137,-30.475465782314192,3.5161944491043746,54.66928914480211,58.67048124575803,4.1618834782402345,11.05129569563398,-0.5881061737842767,0.7413568171984817,14.425371666601805,5.505382666992443,3.3378692252612017,49.851501380236854,12.823216071145273,-20.31080482545216
2024-10-10 00:00:00,66948.58713792163,78438.33343775128,1167011.3651000452,908101.9504075254,1.3571621035369779,1.070077469871432,-12.271178032701716,14.039323655198714,0.5863608606151635,-0.31780942380565813,-34.64888646160901,3.9775545657513383,72.72552653319163,78.16574348301681,2.0844836780656384,12.14811920310703,0.14095328869390195,0.5547622104278196,15.926198605662261,5.608718470790552,1.9818320014871484,61.48910099643601,13.84181781956076,-24.679337782861214
2024-10-10 03:00:00,76853.31099347667,82042.52823074622,1184450.0749229654,968277.6477095442,-3.5256217141106165,1.0376665400815954,-12.994802789129963,8.928878324103326,-0.11904034969972024,-0.6065151520932621,-43.008948904603486,4.744118670626044,83.33232024566047,86.98436525446954,-2.28828789031163,6.755920044111956,-0.41724443696190905,-0.02510490190527384,0.5474326873698522,5.6986257845065635,-2.78615926129121,60.07680609521392,8.472622034209719,-20.96917399935277
2024-10-10 06:00:00,57936.10729954439,77896.06755659737,1178835.911147234,1031192.2673528672,-6.307771265682102,0.6584908141875648,-8.17910817030153,3.3675302146231063,0.24545209896374154,-0.07424009863243176,-34.37104070219738,-0.9011974809111853,79.83431142949549,88.22153731162808,-5.787596499063564,2.031147241987167,0.6084173426737679,-0.059621665772656006,4.381524768917028,-4.725721358862524,-5.286315207784511,53.23944490709803,2.723657833295317,-15.371162262875977
2024-10-10 09:00:00,89995.12559523006,80754.70025005685,1279091.0099315732,866202.0663581137,-8.026326688479637,0.6592388025240681,1.3212739546543395,8.424772245668322,0.7030950110966445,-0.019614181780754303,-36.36003166624567,0.7508889192724881,86.48670893782213,92.27833619319665,-7.462842989479411,6.329085235604572,1.5798176430806554,-0.07219910834705337,6.608970428750219,-8.609266172260584,-6.490365253971558,49.674054828821184,7.712948516577955,-16.463653382547054
2024-10-10 12:00:00,92060.16839008655,76336.56681630101,1321589.6724082388,845232.1180320386,-4.328166886534137,0.6406096044900189,-2.2684044018056984,10.019838779348964,2.1833577826549737,0.48004598258628606,-22.341058761701053,-6.694345599326212,78.79537662788886,88.71248133637549,-4.6335790061351005,7.884611307487992,5.695029902868163,1.3543957644009397,6.6680989245768245,-3.914002040402508,-0.17588516183092873,35.60572897461771,10.253578956673598,-9.507899622230958
2024-10-10 15:00:00,213007.77149718237,110009.64876111715,1423121.9467024326,781659.6222854195,-7.265863421808399,1.4771928408634416,3.4055846471910134,7.817503687255304,7.421491838559901,0.4298069538979082,-26.595219007212958,-5.004963635611558,91.11482890693911,99.57357669218652,-11.885990526391659,0.5957908302788422,4.507891807943594,-0.2914999041420392,14.895866918545961,-4.422175091844525,-8.702270611561264,45.35136470037631,5.619003988351914,-3.8291304962972585
2024-10-10 18:00:00,189430.63144166817,70040.16888683297,1643340.3978488315,749713.1360481968,-3.7746488900166453,1.3031209762849303,-3.008833300298776,3.8643729021994417,7.5889040730818556,0.38112763932955357,-28.256074822906474,-2.9819783747992537,100.8004891268814,105.35059848258719,-6.5725219826751955,4.39721638402529,-2.1830685236587226,-3.7008777661374244,20.39059732837027,-2.9580079849280256,-12.243500510472295,55.430154341592164,-1.5207534795524666,-6.849235812626991
